user_id,age,income,credit_score,loan_amount,tenure_months,interest_rate,merchant_commission_rate,acquisition_cost,defaulted,revenue,loss,net_profit
BNPL_008394,26,39656,474,27251,3,0.18,0.03,324,1,2043.82,27251,-25531.17
BNPL_008395,43,32822,551,6703,3,0.18,0.03,408,0,502.73,0,94.73
BNPL_008396,26,24280,592,7443,3,0.18,0.03,530,0,558.23,0,28.23
BNPL_008397,22,78399,848,26313,3,0.18,0.03,256,0,1973.47,0,1717.47
BNPL_008398,32,101608,794,6634,3,0.18,0.03,460,0,497.55,0,37.55
BNPL_008399,51,17656,526,12004,3,0.18,0.03,506,0,900.3,0,394.3
BNPL_008400,22,110645,519,27835,3,0.18,0.03,219,1,2087.62,27835,-25966.38
BNPL_008401,25,107504,766,6284,3,0.18,0.03,304,0,471.3,0,167.3
BNPL_008402,54,32048,517,17049,3,0.18,0.03,359,1,1278.67,17049,-16129.33
BNPL_008403,40,17632,346,14510,3,0.18,0.03,357,1,1088.25,14510,-13778.75
BNPL_008404,53,48489,832,25902,3,0.18,0.03,518,0,1942.65,0,1424.65
BNPL_008405,24,42296,340,3571,3,0.18,0.03,550,0,267.82,0,-282.18
BNPL_008406,39,98987,470,17575,3,0.18,0.03,555,0,1318.12,0,763.12
BNPL_008407,36,104370,600,14452,3,0.18,0.03,468,0,1083.9,0,615.9
BNPL_008408,32,108800,652,21542,3,0.18,0.03,514,0,1615.65,0,1101.65
BNPL_008409,50,21902,308,5534,3,0.18,0.03,223,0,415.05,0,192.05
BNPL_008410,45,29563,331,21220,3,0.18,0.03,369,0,1591.5,0,1222.5
BNPL_008411,45,109209,355,4717,3,0.18,0.03,470,0,353.77,0,-116.23
BNPL_008412,34,23381,782,5379,3,0.18,0.03,221,0,403.42,0,182.42
BNPL_008413,34,114873,763,27143,3,0.18,0.03,439,0,2035.72,0,1596.72
BNPL_008414,36,44477,578,15055,3,0.18,0.03,309,0,1129.12,0,820.12
BNPL_008415,38,42309,577,14597,3,0.18,0.03,239,0,1094.78,0,855.78
BNPL_008416,38,36118,736,23073,3,0.18,0.03,432,0,1730.47,0,1298.47
BNPL_008417,21,54919,661,23198,3,0.18,0.03,396,0,1739.85,0,1343.85
BNPL_008418,52,60694,773,9289,3,0.18,0.03,521,0,696.67,0,175.67
BNPL_008419,43,80521,591,22726,3,0.18,0.03,387,0,1704.45,0,1317.45
BNPL_008420,42,45032,458,21722,3,0.18,0.03,491,1,1629.15,21722,-20583.85
BNPL_008421,43,42932,450,22603,3,0.18,0.03,427,0,1695.22,0,1268.22
BNPL_008422,40,106864,746,7681,3,0.18,0.03,242,0,576.07,0,334.07
BNPL_008423,41,73897,825,16399,3,0.18,0.03,592,0,1229.92,0,637.92
BNPL_008424,26,51194,452,14616,3,0.18,0.03,377,1,1096.2,14616,-13896.8
BNPL_008425,48,32665,806,3722,3,0.18,0.03,426,0,279.15,0,-146.85
BNPL_008426,49,20949,807,24646,3,0.18,0.03,378,0,1848.45,0,1470.45
BNPL_008427,52,83425,618,7514,3,0.18,0.03,247,0,563.55,0,316.55
BNPL_008428,47,30281,849,4005,3,0.18,0.03,415,0,300.38,0,-114.62
BNPL_008429,24,87900,410,3823,3,0.18,0.03,237,0,286.73,0,49.73
BNPL_008430,40,38015,664,15795,3,0.18,0.03,454,0,1184.62,0,730.62
BNPL_008431,34,41943,474,25570,3,0.18,0.03,402,0,1917.75,0,1515.75
BNPL_008432,39,37781,591,21607,3,0.18,0.03,398,0,1620.52,0,1222.52
BNPL_008433,25,69029,479,8361,3,0.18,0.03,317,0,627.08,0,310.08
BNPL_008434,33,88023,322,10828,3,0.18,0.03,283,0,812.1,0,529.1
BNPL_008435,29,35059,629,9861,3,0.18,0.03,426,0,739.58,0,313.58
BNPL_008436,50,44930,418,7159,3,0.18,0.03,459,0,536.92,0,77.92
BNPL_008437,21,30733,445,17593,3,0.18,0.03,228,0,1319.47,0,1091.47
BNPL_008438,23,105771,769,18744,3,0.18,0.03,541,0,1405.8,0,864.8
BNPL_008439,22,88058,325,13553,3,0.18,0.03,270,0,1016.47,0,746.47
BNPL_008440,45,88904,326,10128,3,0.18,0.03,488,1,759.6,10128,-9856.4
BNPL_008441,52,59007,830,16613,3,0.18,0.03,545,0,1245.97,0,700.97
BNPL_008442,29,85818,592,23531,3,0.18,0.03,455,1,1764.82,23531,-22221.17
BNPL_008443,45,101280,780,26976,3,0.18,0.03,464,0,2023.2,0,1559.2
BNPL_008444,46,115754,621,16636,3,0.18,0.03,270,0,1247.7,0,977.7
BNPL_008445,53,89101,635,3194,3,0.18,0.03,543,0,239.55,0,-303.45
BNPL_008446,46,20615,590,17084,3,0.18,0.03,536,0,1281.3,0,745.3
BNPL_008447,30,59072,669,18509,3,0.18,0.03,472,0,1388.17,0,916.17
BNPL_008448,22,52386,831,5980,3,0.18,0.03,472,0,448.5,0,-23.5
BNPL_008449,52,112506,526,25393,3,0.18,0.03,540,0,1904.47,0,1364.47
BNPL_008450,31,67347,494,15894,3,0.18,0.03,431,0,1192.05,0,761.05
BNPL_008451,31,106168,510,17088,3,0.18,0.03,250,0,1281.6,0,1031.6
BNPL_008452,43,26670,840,27093,3,0.18,0.03,332,0,2031.97,0,1699.97
BNPL_008453,46,112229,381,13028,3,0.18,0.03,514,0,977.1,0,463.1
BNPL_008454,44,33050,385,3863,3,0.18,0.03,565,0,289.72,0,-275.28
BNPL_008455,49,17118,625,7626,3,0.18,0.03,525,0,571.95,0,46.95
BNPL_008456,42,57030,388,25523,3,0.18,0.03,426,1,1914.22,25523,-24034.78
BNPL_008457,52,46572,469,3388,3,0.18,0.03,431,0,254.1,0,-176.9
BNPL_008458,27,78524,701,19394,3,0.18,0.03,323,0,1454.55,0,1131.55
BNPL_008459,44,87454,516,8313,3,0.18,0.03,297,1,623.47,8313,-7986.52
BNPL_008460,41,28157,460,26759,3,0.18,0.03,224,0,2006.92,0,1782.92
BNPL_008461,40,52094,767,18262,3,0.18,0.03,587,0,1369.65,0,782.65
BNPL_008462,41,32459,302,16412,3,0.18,0.03,334,0,1230.9,0,896.9
BNPL_008463,26,71993,315,24757,3,0.18,0.03,591,0,1856.78,0,1265.78
BNPL_008464,31,61385,305,3133,3,0.18,0.03,342,0,234.97,0,-107.03
BNPL_008465,35,70724,465,16595,3,0.18,0.03,372,1,1244.62,16595,-15722.38
BNPL_008466,49,91939,467,5155,3,0.18,0.03,393,0,386.62,0,-6.38
BNPL_008467,50,38854,637,28353,3,0.18,0.03,529,0,2126.47,0,1597.47
BNPL_008468,25,16455,670,15182,3,0.18,0.03,554,0,1138.65,0,584.65
BNPL_008469,32,56609,680,8209,3,0.18,0.03,266,0,615.67,0,349.67
BNPL_008470,40,55816,479,20499,3,0.18,0.03,314,1,1537.42,20499,-19275.58
BNPL_008471,35,31456,558,5457,3,0.18,0.03,229,0,409.27,0,180.27
BNPL_008472,23,65695,820,17223,3,0.18,0.03,351,0,1291.72,0,940.72
BNPL_008473,34,20045,573,28071,3,0.18,0.03,571,1,2105.32,28071,-26536.67
BNPL_008474,48,72414,781,16113,3,0.18,0.03,455,0,1208.47,0,753.47
BNPL_008475,26,105781,439,21086,3,0.18,0.03,308,0,1581.45,0,1273.45
BNPL_008476,35,110929,812,19800,3,0.18,0.03,200,0,1485.0,0,1285.0
BNPL_008477,30,102041,834,18742,3,0.18,0.03,502,0,1405.65,0,903.65
BNPL_008478,31,72570,450,13510,3,0.18,0.03,505,1,1013.25,13510,-13001.75
BNPL_008479,22,45141,640,13020,3,0.18,0.03,260,0,976.5,0,716.5
BNPL_008480,53,28594,546,10226,3,0.18,0.03,473,0,766.95,0,293.95
BNPL_008481,52,64834,366,15234,3,0.18,0.03,507,0,1142.55,0,635.55
BNPL_008482,34,104157,583,15930,3,0.18,0.03,235,0,1194.75,0,959.75
BNPL_008483,23,102819,783,23067,3,0.18,0.03,479,0,1730.02,0,1251.02
BNPL_008484,36,109100,777,27697,3,0.18,0.03,481,0,2077.28,0,1596.28
BNPL_008485,51,79763,379,6921,3,0.18,0.03,369,1,519.08,6921,-6770.93
BNPL_008486,29,83472,627,15514,3,0.18,0.03,457,0,1163.55,0,706.55
BNPL_008487,38,105948,677,15752,3,0.18,0.03,474,1,1181.4,15752,-15044.6
BNPL_008488,39,105544,728,22731,3,0.18,0.03,483,0,1704.82,0,1221.82
BNPL_008489,31,102862,520,28736,3,0.18,0.03,348,0,2155.2,0,1807.2
BNPL_008490,25,35192,317,19163,3,0.18,0.03,414,1,1437.22,19163,-18139.78
BNPL_008491,36,111915,698,4280,3,0.18,0.03,224,0,321.0,0,97.0
BNPL_008492,27,76127,324,26276,3,0.18,0.03,573,0,1970.7,0,1397.7
BNPL_008493,42,111796,338,29907,3,0.18,0.03,364,0,2243.03,0,1879.03
BNPL_008494,48,106017,567,15805,3,0.18,0.03,317,0,1185.38,0,868.38
BNPL_008495,21,42967,846,14183,3,0.18,0.03,374,0,1063.72,0,689.72
BNPL_008496,54,71659,379,9645,3,0.18,0.03,310,0,723.38,0,413.38
BNPL_008497,25,89140,485,11768,3,0.18,0.03,286,0,882.6,0,596.6
BNPL_008498,38,79552,654,25996,3,0.18,0.03,562,0,1949.7,0,1387.7
BNPL_008499,48,105147,576,7815,3,0.18,0.03,524,0,586.12,0,62.12
BNPL_008500,43,20931,716,18025,3,0.18,0.03,576,0,1351.88,0,775.88
BNPL_008501,22,74957,740,5985,3,0.18,0.03,588,0,448.88,0,-139.12
BNPL_008502,31,21549,302,7128,3,0.18,0.03,201,0,534.6,0,333.6
BNPL_008503,54,66380,614,12505,3,0.18,0.03,282,0,937.88,0,655.88
BNPL_008504,22,106695,498,23795,3,0.18,0.03,335,1,1784.62,23795,-22345.38
BNPL_008505,53,30332,318,13793,3,0.18,0.03,570,0,1034.47,0,464.47
BNPL_008506,21,18827,821,29002,3,0.18,0.03,398,0,2175.15,0,1777.15
BNPL_008507,46,115495,503,13819,3,0.18,0.03,207,0,1036.42,0,829.42
BNPL_008508,31,110736,452,10720,3,0.18,0.03,538,0,804.0,0,266.0
BNPL_008509,35,77519,429,6193,3,0.18,0.03,480,0,464.48,0,-15.52
BNPL_008510,36,84919,468,5150,3,0.18,0.03,270,0,386.25,0,116.25
BNPL_008511,39,17577,509,22434,3,0.18,0.03,316,0,1682.55,0,1366.55
BNPL_008512,31,55828,350,7126,3,0.18,0.03,236,0,534.45,0,298.45
BNPL_008513,28,84604,389,18974,3,0.18,0.03,254,0,1423.05,0,1169.05
BNPL_008514,48,107215,478,26515,3,0.18,0.03,260,0,1988.62,0,1728.62
BNPL_008515,34,100558,542,19169,3,0.18,0.03,595,0,1437.67,0,842.67
BNPL_008516,53,51813,453,3277,3,0.18,0.03,406,0,245.78,0,-160.22
BNPL_008517,25,118467,443,29891,3,0.18,0.03,204,0,2241.82,0,2037.82
BNPL_008518,46,98260,734,14983,3,0.18,0.03,505,0,1123.72,0,618.72
BNPL_008519,44,97894,841,22036,3,0.18,0.03,431,0,1652.7,0,1221.7
BNPL_008520,53,48348,651,4302,3,0.18,0.03,249,0,322.65,0,73.65
BNPL_008521,30,110907,572,20266,3,0.18,0.03,449,0,1519.95,0,1070.95
BNPL_008522,26,59889,764,21876,3,0.18,0.03,509,0,1640.7,0,1131.7
BNPL_008523,47,105808,606,12215,3,0.18,0.03,513,0,916.12,0,403.12
BNPL_008524,45,39039,704,19786,3,0.18,0.03,480,0,1483.95,0,1003.95
BNPL_008525,27,66269,659,24193,3,0.18,0.03,598,0,1814.47,0,1216.47
BNPL_008526,24,95390,683,8224,3,0.18,0.03,449,0,616.8,0,167.8
BNPL_008527,29,91598,760,28990,3,0.18,0.03,504,0,2174.25,0,1670.25
BNPL_008528,39,85469,503,2974,3,0.18,0.03,310,0,223.05,0,-86.95
BNPL_008529,26,71624,394,28324,3,0.18,0.03,445,1,2124.3,28324,-26644.7
BNPL_008530,35,79791,668,24806,3,0.18,0.03,550,0,1860.45,0,1310.45
BNPL_008531,52,70701,745,16658,3,0.18,0.03,317,0,1249.35,0,932.35
BNPL_008532,21,101037,478,29331,3,0.18,0.03,308,0,2199.82,0,1891.82
BNPL_008533,28,110798,528,15225,3,0.18,0.03,218,0,1141.88,0,923.88
BNPL_008534,44,98408,572,7727,3,0.18,0.03,229,0,579.52,0,350.52
BNPL_008535,54,51029,451,27975,3,0.18,0.03,454,0,2098.12,0,1644.12
BNPL_008536,54,43858,748,6768,3,0.18,0.03,563,0,507.6,0,-55.4
BNPL_008537,38,88582,439,8601,3,0.18,0.03,393,0,645.07,0,252.07
BNPL_008538,40,19581,419,9034,3,0.18,0.03,241,0,677.55,0,436.55
BNPL_008539,45,117742,440,5128,3,0.18,0.03,415,0,384.6,0,-30.4
BNPL_008540,48,59569,620,14105,3,0.18,0.03,401,0,1057.88,0,656.88
BNPL_008541,21,106039,331,7866,3,0.18,0.03,596,1,589.95,7866,-7872.05
BNPL_008542,45,85707,669,26739,3,0.18,0.03,502,0,2005.42,0,1503.42
BNPL_008543,52,42333,801,2350,3,0.18,0.03,578,0,176.25,0,-401.75
BNPL_008544,36,48819,636,26862,3,0.18,0.03,318,0,2014.65,0,1696.65
BNPL_008545,46,18558,550,10298,3,0.18,0.03,316,0,772.35,0,456.35
BNPL_008546,43,64512,726,26792,3,0.18,0.03,446,0,2009.4,0,1563.4
BNPL_008547,24,15566,742,4020,3,0.18,0.03,343,0,301.5,0,-41.5
BNPL_008548,45,62742,773,2605,3,0.18,0.03,589,0,195.38,0,-393.62
BNPL_008549,39,28669,536,5754,3,0.18,0.03,474,0,431.55,0,-42.45
BNPL_008550,52,19847,516,7678,3,0.18,0.03,596,0,575.85,0,-20.15
BNPL_008551,42,81245,627,2407,3,0.18,0.03,347,0,180.52,0,-166.48
BNPL_008552,39,95118,669,22584,3,0.18,0.03,433,0,1693.8,0,1260.8
BNPL_008553,47,110824,471,18178,3,0.18,0.03,472,0,1363.35,0,891.35
BNPL_008554,22,39687,322,9080,3,0.18,0.03,581,0,681.0,0,100.0
BNPL_008555,50,101672,807,11581,3,0.18,0.03,218,0,868.58,0,650.58
BNPL_008556,30,39940,769,5371,3,0.18,0.03,464,0,402.82,0,-61.18
BNPL_008557,49,91585,489,5474,3,0.18,0.03,439,1,410.55,5474,-5502.45
BNPL_008558,32,100895,410,7674,3,0.18,0.03,500,0,575.55,0,75.55
BNPL_008559,31,42749,496,28678,3,0.18,0.03,382,0,2150.85,0,1768.85
BNPL_008560,26,43680,324,3329,3,0.18,0.03,271,0,249.68,0,-21.32
BNPL_008561,22,16080,833,19207,3,0.18,0.03,235,0,1440.52,0,1205.52
BNPL_008562,21,88775,716,13927,3,0.18,0.03,396,0,1044.53,0,648.53
BNPL_008563,46,48136,468,19770,3,0.18,0.03,560,0,1482.75,0,922.75
BNPL_008564,25,98473,740,13224,3,0.18,0.03,311,0,991.8,0,680.8
BNPL_008565,41,85551,495,15895,3,0.18,0.03,381,0,1192.12,0,811.12
BNPL_008566,23,110344,534,14792,3,0.18,0.03,270,0,1109.4,0,839.4
BNPL_008567,21,76397,680,23687,3,0.18,0.03,590,0,1776.53,0,1186.53
BNPL_008568,28,24597,681,4013,3,0.18,0.03,384,0,300.97,0,-83.03
BNPL_008569,54,42487,321,3403,3,0.18,0.03,347,0,255.22,0,-91.78
BNPL_008570,23,61994,398,5602,3,0.18,0.03,470,0,420.15,0,-49.85
BNPL_008571,51,86652,479,3279,3,0.18,0.03,373,0,245.93,0,-127.07
BNPL_008572,40,107776,489,11966,3,0.18,0.03,242,0,897.45,0,655.45
BNPL_008573,22,21539,550,6223,3,0.18,0.03,384,0,466.72,0,82.72
BNPL_008574,27,109151,711,11124,3,0.18,0.03,278,0,834.3,0,556.3
BNPL_008575,33,84676,521,12368,3,0.18,0.03,305,0,927.6,0,622.6
BNPL_008576,45,73594,696,12514,3,0.18,0.03,337,0,938.55,0,601.55
BNPL_008577,35,62318,527,24634,3,0.18,0.03,358,0,1847.55,0,1489.55
BNPL_008578,50,73465,822,9066,3,0.18,0.03,541,0,679.95,0,138.95
BNPL_008579,26,54543,484,4479,3,0.18,0.03,238,0,335.92,0,97.92
BNPL_008580,21,23982,750,26509,3,0.18,0.03,314,0,1988.17,0,1674.17
BNPL_008581,47,88276,402,28326,3,0.18,0.03,301,1,2124.45,28326,-26502.55
BNPL_008582,46,91917,438,17238,3,0.18,0.03,502,0,1292.85,0,790.85
BNPL_008583,25,98152,386,24465,3,0.18,0.03,546,0,1834.88,0,1288.88
BNPL_008584,27,62990,544,26029,3,0.18,0.03,339,1,1952.18,26029,-24415.83
BNPL_008585,37,45089,539,25823,3,0.18,0.03,342,0,1936.72,0,1594.72
BNPL_008586,40,80411,550,18546,3,0.18,0.03,341,1,1390.95,18546,-17496.05
BNPL_008587,30,39389,390,20559,3,0.18,0.03,466,1,1541.92,20559,-19483.08
BNPL_008588,36,64943,808,25463,3,0.18,0.03,432,0,1909.72,0,1477.72
BNPL_008589,43,77996,350,24352,3,0.18,0.03,510,1,1826.4,24352,-23035.6
BNPL_008590,24,38613,642,25704,3,0.18,0.03,423,0,1927.8,0,1504.8
BNPL_008591,36,35861,395,11103,3,0.18,0.03,474,1,832.72,11103,-10744.27
BNPL_008592,41,89446,837,27949,3,0.18,0.03,559,0,2096.17,0,1537.17
BNPL_008593,33,95801,322,21193,3,0.18,0.03,563,1,1589.47,21193,-20166.53
BNPL_008594,29,47697,804,16157,3,0.18,0.03,417,0,1211.77,0,794.77
BNPL_008595,49,83520,624,6931,3,0.18,0.03,542,1,519.82,6931,-6953.18
BNPL_008596,44,38327,510,21097,3,0.18,0.03,458,1,1582.28,21097,-19972.72
BNPL_008597,38,109072,671,19798,3,0.18,0.03,287,0,1484.85,0,1197.85
BNPL_008598,44,51867,472,28143,3,0.18,0.03,433,1,2110.72,28143,-26465.28
BNPL_008599,34,89853,357,24284,3,0.18,0.03,349,0,1821.3,0,1472.3
BNPL_008600,50,56878,823,17850,3,0.18,0.03,213,0,1338.75,0,1125.75
BNPL_008601,28,19119,686,11805,3,0.18,0.03,441,0,885.38,0,444.38
BNPL_008602,48,28398,509,27363,3,0.18,0.03,296,0,2052.22,0,1756.22
BNPL_008603,46,77402,767,14745,3,0.18,0.03,241,0,1105.88,0,864.88
BNPL_008604,29,39961,711,26066,3,0.18,0.03,215,0,1954.95,0,1739.95
BNPL_008605,50,35581,689,11417,3,0.18,0.03,254,0,856.27,0,602.27
BNPL_008606,29,110987,534,18497,3,0.18,0.03,266,1,1387.28,18497,-17375.72
BNPL_008607,49,64562,594,7684,3,0.18,0.03,495,0,576.3,0,81.3
BNPL_008608,23,87082,505,26916,3,0.18,0.03,521,0,2018.7,0,1497.7
BNPL_008609,37,69785,477,25203,3,0.18,0.03,552,0,1890.22,0,1338.22
BNPL_008610,54,98107,676,2002,3,0.18,0.03,371,0,150.15,0,-220.85
BNPL_008611,31,39841,734,12921,3,0.18,0.03,412,1,969.07,12921,-12363.92
BNPL_008612,26,41989,727,23511,3,0.18,0.03,240,1,1763.32,23511,-21987.67
BNPL_008613,23,102258,543,13084,3,0.18,0.03,502,1,981.3,13084,-12604.7
BNPL_008614,39,111325,346,28740,3,0.18,0.03,277,0,2155.5,0,1878.5
BNPL_008615,29,17454,715,6060,3,0.18,0.03,372,1,454.5,6060,-5977.5
BNPL_008616,31,65942,620,15384,3,0.18,0.03,256,0,1153.8,0,897.8
BNPL_008617,49,18843,423,17744,3,0.18,0.03,291,0,1330.8,0,1039.8
BNPL_008618,33,15231,732,18374,3,0.18,0.03,374,0,1378.05,0,1004.05
BNPL_008619,50,98610,499,6970,3,0.18,0.03,355,1,522.75,6970,-6802.25
BNPL_008620,40,22882,451,19735,3,0.18,0.03,371,1,1480.12,19735,-18625.88
BNPL_008621,29,36241,661,5199,3,0.18,0.03,562,0,389.92,0,-172.08
BNPL_008622,29,111450,399,15875,3,0.18,0.03,570,0,1190.62,0,620.62
BNPL_008623,21,72771,432,18639,3,0.18,0.03,408,1,1397.92,18639,-17649.08
BNPL_008624,35,107739,353,26330,3,0.18,0.03,584,1,1974.75,26330,-24939.25
BNPL_008625,24,66329,454,27569,3,0.18,0.03,516,0,2067.68,0,1551.68
BNPL_008626,25,104112,633,7301,3,0.18,0.03,373,0,547.58,0,174.58
BNPL_008627,31,39491,587,27136,3,0.18,0.03,461,0,2035.2,0,1574.2
BNPL_008628,26,32328,461,25848,3,0.18,0.03,304,1,1938.6,25848,-24213.4
BNPL_008629,36,106301,845,21364,3,0.18,0.03,498,0,1602.3,0,1104.3
BNPL_008630,24,65564,647,19228,3,0.18,0.03,305,0,1442.1,0,1137.1
BNPL_008631,38,111766,818,12691,3,0.18,0.03,230,0,951.83,0,721.83
BNPL_008632,41,78791,597,19753,3,0.18,0.03,485,0,1481.47,0,996.47
BNPL_008633,43,75780,531,9857,3,0.18,0.03,357,1,739.27,9857,-9474.73
BNPL_008634,39,41965,431,27324,3,0.18,0.03,211,0,2049.3,0,1838.3
BNPL_008635,35,99873,417,20492,3,0.18,0.03,380,1,1536.9,20492,-19335.1
BNPL_008636,51,83870,638,28021,3,0.18,0.03,288,0,2101.57,0,1813.57
BNPL_008637,30,84370,451,18177,3,0.18,0.03,395,1,1363.27,18177,-17208.72
BNPL_008638,24,34939,592,27816,3,0.18,0.03,368,0,2086.2,0,1718.2
BNPL_008639,21,64188,720,24406,3,0.18,0.03,495,0,1830.45,0,1335.45
BNPL_008640,53,22793,833,25850,3,0.18,0.03,261,0,1938.75,0,1677.75
BNPL_008641,49,71335,694,8420,3,0.18,0.03,336,0,631.5,0,295.5
BNPL_008642,42,19302,776,16054,3,0.18,0.03,279,0,1204.05,0,925.05
BNPL_008643,28,92145,469,21400,3,0.18,0.03,362,0,1605.0,0,1243.0
BNPL_008644,26,72355,402,25226,3,0.18,0.03,520,0,1891.95,0,1371.95
BNPL_008645,45,46435,738,29994,3,0.18,0.03,542,0,2249.55,0,1707.55
BNPL_008646,41,107759,824,9154,3,0.18,0.03,319,0,686.55,0,367.55
BNPL_008647,21,25802,717,10745,3,0.18,0.03,517,0,805.88,0,288.88
BNPL_008648,52,57339,737,15753,3,0.18,0.03,427,1,1181.47,15753,-14998.52
BNPL_008649,41,75433,610,21779,3,0.18,0.03,246,0,1633.42,0,1387.42
BNPL_008650,29,103563,491,16384,3,0.18,0.03,293,0,1228.8,0,935.8
BNPL_008651,50,17214,793,26505,3,0.18,0.03,256,0,1987.88,0,1731.88
BNPL_008652,49,62693,319,22273,3,0.18,0.03,464,1,1670.47,22273,-21066.53
BNPL_008653,43,44487,379,14497,3,0.18,0.03,455,0,1087.28,0,632.28
BNPL_008654,53,31469,535,4016,3,0.18,0.03,577,0,301.2,0,-275.8
BNPL_008655,23,60699,547,17002,3,0.18,0.03,429,0,1275.15,0,846.15
BNPL_008656,47,99328,474,8971,3,0.18,0.03,491,1,672.83,8971,-8789.17
BNPL_008657,27,66613,415,9342,3,0.18,0.03,420,0,700.65,0,280.65
BNPL_008658,25,98269,471,15510,3,0.18,0.03,430,1,1163.25,15510,-14776.75
BNPL_008659,33,119265,723,15624,3,0.18,0.03,210,1,1171.8,15624,-14662.2
BNPL_008660,22,94795,673,26812,3,0.18,0.03,435,0,2010.9,0,1575.9
BNPL_008661,36,102927,838,11033,3,0.18,0.03,322,0,827.47,0,505.47
BNPL_008662,22,112440,425,11901,3,0.18,0.03,234,0,892.57,0,658.57
BNPL_008663,33,49486,688,13524,3,0.18,0.03,233,0,1014.3,0,781.3
BNPL_008664,37,70602,436,3225,3,0.18,0.03,580,0,241.88,0,-338.12
BNPL_008665,49,82764,708,6948,3,0.18,0.03,418,0,521.1,0,103.1
BNPL_008666,23,73912,498,22548,3,0.18,0.03,289,0,1691.1,0,1402.1
BNPL_008667,23,27098,845,7932,3,0.18,0.03,259,0,594.9,0,335.9
BNPL_008668,42,29240,733,13462,3,0.18,0.03,440,0,1009.65,0,569.65
BNPL_008669,30,116590,621,19556,3,0.18,0.03,375,0,1466.7,0,1091.7
BNPL_008670,25,115554,336,22533,3,0.18,0.03,487,0,1689.97,0,1202.97
BNPL_008671,48,73176,341,5488,3,0.18,0.03,471,0,411.6,0,-59.4
BNPL_008672,44,53810,669,27346,3,0.18,0.03,275,0,2050.95,0,1775.95
BNPL_008673,40,73958,364,5698,3,0.18,0.03,401,1,427.35,5698,-5671.65
BNPL_008674,54,17864,516,17326,3,0.18,0.03,273,0,1299.45,0,1026.45
BNPL_008675,26,66461,583,2101,3,0.18,0.03,576,1,157.57,2101,-2519.43
BNPL_008676,33,77586,309,5663,3,0.18,0.03,366,1,424.72,5663,-5604.27
BNPL_008677,43,48828,773,23947,3,0.18,0.03,541,0,1796.03,0,1255.03
BNPL_008678,54,98482,423,14690,3,0.18,0.03,498,0,1101.75,0,603.75
BNPL_008679,40,42122,811,12038,3,0.18,0.03,516,0,902.85,0,386.85
BNPL_008680,33,68329,492,2052,3,0.18,0.03,544,1,153.9,2052,-2442.1
BNPL_008681,31,72199,510,23343,3,0.18,0.03,463,0,1750.72,0,1287.72
BNPL_008682,36,48273,526,28433,3,0.18,0.03,211,0,2132.47,0,1921.47
BNPL_008683,42,26105,592,18644,3,0.18,0.03,397,0,1398.3,0,1001.3
BNPL_008684,30,63068,387,24867,3,0.18,0.03,517,0,1865.02,0,1348.02
BNPL_008685,37,65224,835,22305,3,0.18,0.03,305,0,1672.88,0,1367.88
BNPL_008686,34,84505,764,28234,3,0.18,0.03,219,0,2117.55,0,1898.55
BNPL_008687,44,115491,390,18654,3,0.18,0.03,528,0,1399.05,0,871.05
BNPL_008688,27,31749,783,26578,3,0.18,0.03,471,0,1993.35,0,1522.35
BNPL_008689,29,22159,665,28635,3,0.18,0.03,273,0,2147.62,0,1874.62
BNPL_008690,22,16462,780,27447,3,0.18,0.03,397,0,2058.53,0,1661.53
BNPL_008691,45,49424,407,28547,3,0.18,0.03,215,0,2141.03,0,1926.03
BNPL_008692,24,38943,507,3533,3,0.18,0.03,350,1,264.97,3533,-3618.03
BNPL_008693,36,119271,578,26719,3,0.18,0.03,427,0,2003.92,0,1576.92
BNPL_008694,29,54377,436,10431,3,0.18,0.03,385,0,782.33,0,397.33
BNPL_008695,43,116700,702,27378,3,0.18,0.03,552,0,2053.35,0,1501.35
BNPL_008696,38,48831,639,3395,3,0.18,0.03,212,0,254.62,0,42.62
BNPL_008697,36,70016,650,24054,3,0.18,0.03,426,0,1804.05,0,1378.05
BNPL_008698,21,28751,595,29565,3,0.18,0.03,404,0,2217.38,0,1813.38
BNPL_008699,42,119582,677,26531,3,0.18,0.03,251,0,1989.82,0,1738.82
BNPL_008700,24,52573,366,24530,3,0.18,0.03,257,0,1839.75,0,1582.75
BNPL_008701,29,94797,827,22235,3,0.18,0.03,301,0,1667.62,0,1366.62
BNPL_008702,51,40309,320,29010,3,0.18,0.03,220,0,2175.75,0,1955.75
BNPL_008703,25,19934,804,6936,3,0.18,0.03,374,0,520.2,0,146.2
BNPL_008704,37,70593,522,20493,3,0.18,0.03,295,0,1536.97,0,1241.97
BNPL_008705,43,60460,554,26002,3,0.18,0.03,589,0,1950.15,0,1361.15
BNPL_008706,48,24537,843,17423,3,0.18,0.03,353,0,1306.72,0,953.72
BNPL_008707,31,70167,629,13726,3,0.18,0.03,409,0,1029.45,0,620.45
BNPL_008708,48,114549,489,21003,3,0.18,0.03,404,0,1575.22,0,1171.22
BNPL_008709,45,104835,662,13634,3,0.18,0.03,531,0,1022.55,0,491.55
BNPL_008710,32,61534,721,10954,3,0.18,0.03,423,0,821.55,0,398.55
BNPL_008711,47,81018,683,13667,3,0.18,0.03,474,0,1025.03,0,551.03
BNPL_008712,24,43667,412,12139,3,0.18,0.03,477,0,910.42,0,433.42
